inventory_id,time_id,product_id,department_id,quantity_sold,storage_capacity,utilization_rate
2039,378,FUR-FU-10001876,1,7,3003,0.002331002331002331
2040,378,OFF-PA-10004405,2,6,4043,0.0014840465001236705
2041,378,TEC-MA-10000488,3,3,2257,0.001329198050509526
2042,379,FUR-FU-10003799,1,3,3003,0.000999000999000999
2043,379,OFF-BI-10002852,2,2,4043,0.0004946821667078902
2044,379,OFF-PA-10003177,2,2,4043,0.0004946821667078902
2045,381,FUR-CH-10004218,1,1,3003,0.000333000333000333
2046,381,FUR-FU-10003347,1,2,3003,0.000666000666000666
2047,381,FUR-FU-10004093,1,4,3003,0.001332001332001332
2048,381,OFF-BI-10002432,2,3,4043,0.0007420232500618352
2049,381,OFF-EN-10003286,2,9,4043,0.002226069750185506
2050,381,TEC-AC-10004901,3,3,2257,0.001329198050509526
2051,384,FUR-BO-10002598,1,4,3003,0.001332001332001332
2052,384,FUR-CH-10001708,1,9,3003,0.002997002997002997
2053,384,OFF-AR-10001022,2,2,4043,0.0004946821667078902
2054,384,OFF-AR-10001315,2,3,4043,0.0007420232500618352
2055,384,OFF-BI-10002049,2,3,4043,0.0007420232500618352
2056,384,OFF-PA-10002751,2,5,4043,0.0012367054167697256
2057,384,OFF-ST-10002554,2,3,4043,0.0007420232500618352
2058,384,OFF-ST-10003470,2,3,4043,0.0007420232500618352
2059,384,TEC-AC-10003499,3,2,2257,0.0008861320336730173
2060,385,OFF-EN-10000056,2,5,4043,0.0012367054167697256
2061,385,OFF-PA-10003349,2,2,4043,0.0004946821667078902
2062,386,OFF-AR-10001149,2,2,4043,0.0004946821667078902
2063,386,OFF-FA-10000134,2,1,4043,0.0002473410833539451
2064,386,OFF-PA-10000791,2,2,4043,0.0004946821667078902
2065,386,TEC-PH-10003931,3,3,2257,0.001329198050509526
2066,387,FUR-CH-10002774,1,5,3003,0.001665001665001665
2067,387,FUR-FU-10001986,1,2,3003,0.000666000666000666
2068,387,OFF-LA-10001074,2,4,4043,0.0009893643334157804
2069,387,TEC-AC-10001266,3,2,2257,0.0008861320336730173
2070,387,TEC-AC-10001908,3,6,2257,0.002658396101019052
2071,388,OFF-ST-10000943,2,5,4043,0.0012367054167697256
2072,391,OFF-AR-10004999,2,3,4043,0.0007420232500618352
2073,391,OFF-BI-10001658,2,2,4043,0.0004946821667078902
2074,391,OFF-BI-10002160,2,2,4043,0.0004946821667078902
2075,391,OFF-BI-10002897,2,9,4043,0.002226069750185506
2076,391,TEC-AC-10003280,3,3,2257,0.001329198050509526
2077,391,TEC-PH-10002584,3,1,2257,0.00044306601683650863
2078,391,TEC-PH-10002834,3,3,2257,0.001329198050509526
2079,392,OFF-AP-10001391,2,6,4043,0.0014840465001236705
2080,392,OFF-BI-10000546,2,5,4043,0.0012367054167697256
2081,392,OFF-BI-10001628,2,5,4043,0.0012367054167697256
2082,392,OFF-PA-10000477,2,3,4043,0.0007420232500618352
2083,392,OFF-PA-10004285,2,2,4043,0.0004946821667078902
2084,392,TEC-AC-10004568,3,5,2257,0.002215330084182543
2085,392,TEC-PH-10000560,3,2,2257,0.0008861320336730173
2086,392,TEC-PH-10001819,3,3,2257,0.001329198050509526
2087,393,OFF-LA-10002762,2,7,4043,0.0017313875834776156
2088,393,OFF-PA-10001970,2,3,4043,0.0007420232500618352
2089,393,OFF-PA-10002751,2,6,4043,0.0014840465001236705
2090,394,FUR-TA-10001676,1,1,3003,0.000333000333000333
2091,394,OFF-LA-10002271,2,3,4043,0.0007420232500618352
2092,394,OFF-LA-10003510,2,2,4043,0.0004946821667078902
2093,396,OFF-AR-10003903,2,7,4043,0.0017313875834776156
2094,396,TEC-AC-10000927,3,1,2257,0.00044306601683650863
2095,397,OFF-BI-10003527,2,2,4043,0.0004946821667078902
2096,397,OFF-PA-10000249,2,4,4043,0.0009893643334157804
2097,398,OFF-AR-10001615,2,4,4043,0.0009893643334157804
2098,399,OFF-AP-10000804,2,6,4043,0.0014840465001236705
2099,399,OFF-BI-10002982,2,2,4043,0.0004946821667078902
2100,401,OFF-LA-10001641,2,1,4043,0.0002473410833539451
2101,401,OFF-PA-10002377,2,4,4043,0.0009893643334157804
2102,402,FUR-TA-10004152,1,7,3003,0.002331002331002331
2103,402,OFF-AR-10002257,2,6,4043,0.0014840465001236705
2104,402,OFF-BI-10000343,2,3,4043,0.0007420232500618352
2105,402,TEC-AC-10002076,3,9,2257,0.003987594151528578
2106,402,TEC-PH-10003800,3,2,2257,0.0008861320336730173
2107,403,FUR-CH-10004477,1,8,3003,0.002664002664002664
2108,403,FUR-CH-10004860,1,2,3003,0.000666000666000666
2109,404,FUR-BO-10001811,1,6,3003,0.001998001998001998
2110,404,FUR-CH-10003396,1,3,3003,0.000999000999000999
2111,404,OFF-AP-10002906,2,2,4043,0.0004946821667078902
2112,404,OFF-AR-10003696,2,2,4043,0.0004946821667078902
2113,404,OFF-BI-10004236,2,4,4043,0.0009893643334157804
2114,404,TEC-PH-10000376,3,2,2257,0.0008861320336730173
2115,404,TEC-PH-10003215,3,4,2257,0.0017722640673460345
2116,405,FUR-TA-10001768,1,3,3003,0.000999000999000999
2117,405,OFF-AR-10003156,2,1,4043,0.0002473410833539451
2118,405,OFF-EN-10001532,2,6,4043,0.0014840465001236705
2119,408,FUR-CH-10001146,1,7,3003,0.002331002331002331
2120,408,FUR-CH-10002647,1,2,3003,0.000666000666000666
2121,408,FUR-FU-10000023,1,2,3003,0.000666000666000666
2122,408,FUR-FU-10003247,1,2,3003,0.000666000666000666
2123,408,OFF-AP-10000828,2,5,4043,0.0012367054167697256
2124,408,OFF-AP-10002222,2,7,4043,0.0017313875834776156
2125,408,OFF-BI-10002854,2,2,4043,0.0004946821667078902
2126,408,OFF-BI-10003529,2,3,4043,0.0007420232500618352
2127,408,OFF-EN-10002621,2,3,4043,0.0007420232500618352
2128,408,OFF-FA-10000611,2,6,4043,0.0014840465001236705
2129,408,OFF-ST-10000689,2,4,4043,0.0009893643334157804
2130,408,OFF-ST-10000777,2,2,4043,0.0004946821667078902
2131,408,TEC-AC-10001101,3,1,2257,0.00044306601683650863
2132,408,TEC-PH-10000149,3,2,2257,0.0008861320336730173
2133,408,TEC-PH-10000562,3,7,2257,0.0031014621178555605
2134,408,TEC-PH-10001552,3,2,2257,0.0008861320336730173
2135,409,FUR-FU-10000308,1,7,3003,0.002331002331002331
2136,409,TEC-CO-10003763,3,2,2257,0.0008861320336730173
2137,410,OFF-BI-10000309,2,2,4043,0.0004946821667078902
2138,410,OFF-BI-10001765,2,2,4043,0.0004946821667078902
2139,410,TEC-AC-10004469,3,3,2257,0.001329198050509526
2140,410,TEC-PH-10001619,3,3,2257,0.001329198050509526
2141,411,FUR-BO-10002916,1,3,3003,0.000999000999000999
2142,411,FUR-CH-10002084,1,7,3003,0.002331002331002331
2143,411,FUR-FU-10000308,1,6,3003,0.001998001998001998
2144,411,OFF-AR-10002399,2,1,4043,0.0002473410833539451
2145,411,OFF-AR-10002704,2,1,4043,0.0002473410833539451
2146,411,OFF-BI-10002706,2,3,4043,0.0007420232500618352
2147,411,OFF-PA-10003848,2,3,4043,0.0007420232500618352
2148,411,TEC-PH-10003012,3,5,2257,0.002215330084182543
2149,412,OFF-LA-10001175,2,2,4043,0.0004946821667078902
2150,412,TEC-AC-10002473,3,5,2257,0.002215330084182543
2151,412,TEC-PH-10001809,3,3,2257,0.001329198050509526
2152,413,OFF-BI-10004022,2,2,4043,0.0004946821667078902
2153,413,OFF-ST-10002406,2,6,4043,0.0014840465001236705
2154,415,FUR-FU-10001731,1,3,3003,0.000999000999000999
2155,415,FUR-FU-10003194,1,4,3003,0.001332001332001332
2156,415,OFF-EN-10004030,2,3,4043,0.0007420232500618352
2157,415,OFF-LA-10001641,2,2,4043,0.0004946821667078902
2158,416,FUR-BO-10004409,1,2,3003,0.000666000666000666
2159,416,FUR-CH-10004063,1,4,3003,0.001332001332001332
2160,416,FUR-FU-10001979,1,8,3003,0.002664002664002664
2161,417,OFF-BI-10003091,2,3,4043,0.0007420232500618352
2162,417,OFF-LA-10004484,2,4,4043,0.0009893643334157804
2163,417,OFF-PA-10002105,2,3,4043,0.0007420232500618352
2164,418,TEC-PH-10003356,3,3,2257,0.001329198050509526
2165,419,FUR-FU-10001215,1,1,3003,0.000333000333000333
2166,419,FUR-TA-10001039,1,2,3003,0.000666000666000666
2167,419,OFF-AR-10001662,2,1,4043,0.0002473410833539451
2168,419,OFF-AR-10001761,2,3,4043,0.0007420232500618352
2169,419,OFF-AR-10003856,2,3,4043,0.0007420232500618352
2170,419,OFF-BI-10003527,2,5,4043,0.0012367054167697256
2171,419,OFF-EN-10003845,2,2,4043,0.0004946821667078902
2172,419,OFF-LA-10003930,2,5,4043,0.0012367054167697256
2173,419,OFF-ST-10001228,2,3,4043,0.0007420232500618352
2174,419,TEC-PH-10001527,3,2,2257,0.0008861320336730173
2175,420,OFF-ST-10001291,2,2,4043,0.0004946821667078902
2176,420,TEC-AC-10000387,3,1,2257,0.00044306601683650863
2177,422,FUR-BO-10004218,1,4,3003,0.001332001332001332
2178,422,OFF-BI-10000088,2,2,4043,0.0004946821667078902
2179,422,OFF-FA-10001561,2,5,4043,0.0012367054167697256
2180,422,OFF-LA-10000240,2,2,4043,0.0004946821667078902
2181,422,OFF-PA-10000675,2,2,4043,0.0004946821667078902
2182,422,OFF-PA-10001560,2,3,4043,0.0007420232500618352
2183,422,OFF-PA-10001947,2,2,4043,0.0004946821667078902
2184,422,OFF-PA-10002749,2,6,4043,0.0014840465001236705
2185,422,OFF-PA-10004359,2,2,4043,0.0004946821667078902
2186,422,OFF-ST-10000142,2,3,4043,0.0007420232500618352
2187,422,OFF-SU-10001165,2,4,4043,0.0009893643334157804
2188,422,TEC-CO-10001766,3,7,2257,0.0031014621178555605
2189,422,TEC-PH-10004539,3,3,2257,0.001329198050509526
2190,423,OFF-BI-10001308,2,2,4043,0.0004946821667078902
2191,423,OFF-BI-10003656,2,8,4043,0.001978728666831561
2192,423,OFF-BI-10003982,2,3,4043,0.0007420232500618352
2193,423,OFF-EN-10004386,2,1,4043,0.0002473410833539451
2194,423,OFF-FA-10003485,2,9,4043,0.002226069750185506
2195,423,OFF-PA-10000061,2,8,4043,0.001978728666831561
2196,423,OFF-ST-10001172,2,4,4043,0.0009893643334157804
2197,423,OFF-ST-10004258,2,3,4043,0.0007420232500618352
2198,423,TEC-PH-10002310,3,2,2257,0.0008861320336730173
2199,424,OFF-AP-10002945,2,4,4043,0.0009893643334157804
2200,424,OFF-BI-10000948,2,3,4043,0.0007420232500618352
2201,424,OFF-PA-10002254,2,14,4043,0.0034627751669552313
2202,425,FUR-FU-10000747,1,2,3003,0.000666000666000666
2203,425,OFF-AR-10003217,2,4,4043,0.0009893643334157804
2204,425,OFF-BI-10000285,2,9,4043,0.002226069750185506
2205,425,OFF-PA-10003127,2,4,4043,0.0009893643334157804
2206,425,OFF-ST-10000736,2,2,4043,0.0004946821667078902
2207,425,OFF-ST-10002182,2,9,4043,0.002226069750185506
2208,425,TEC-AC-10000171,3,1,2257,0.00044306601683650863
2209,425,TEC-AC-10002567,3,7,2257,0.0031014621178555605
2210,425,TEC-PH-10000376,3,2,2257,0.0008861320336730173
2211,425,TEC-PH-10001795,3,3,2257,0.001329198050509526
2212,426,FUR-CH-10003396,1,2,3003,0.000666000666000666
2213,426,OFF-FA-10003112,2,4,4043,0.0009893643334157804
2214,426,OFF-PA-10000380,2,4,4043,0.0009893643334157804
2215,426,OFF-PA-10000659,2,11,4043,0.002720751916893396
2216,426,OFF-ST-10002486,2,4,4043,0.0009893643334157804
2217,426,TEC-AC-10000736,3,3,2257,0.001329198050509526
2218,427,FUR-BO-10000362,1,3,3003,0.000999000999000999
2219,427,FUR-FU-10003832,1,5,3003,0.001665001665001665
2220,427,OFF-AP-10002287,2,2,4043,0.0004946821667078902
2221,429,FUR-TA-10001889,1,8,3003,0.002664002664002664
2222,429,OFF-AP-10000595,2,3,4043,0.0007420232500618352
2223,429,OFF-PA-10001125,2,3,4043,0.0007420232500618352
2224,429,OFF-PA-10001950,2,6,4043,0.0014840465001236705
2225,429,OFF-ST-10002615,2,7,4043,0.0017313875834776156
2226,429,TEC-AC-10004633,3,3,2257,0.001329198050509526
2227,430,OFF-ST-10000636,2,5,4043,0.0012367054167697256
2228,431,OFF-EN-10004459,2,3,4043,0.0007420232500618352
2229,431,OFF-PA-10000533,2,1,4043,0.0002473410833539451
2230,431,OFF-PA-10000743,2,5,4043,0.0012367054167697256
2231,431,OFF-PA-10003177,2,3,4043,0.0007420232500618352
2232,431,TEC-AC-10002253,3,1,2257,0.00044306601683650863
2233,432,FUR-CH-10004086,1,5,3003,0.001665001665001665
2234,432,FUR-FU-10004586,1,3,3003,0.000999000999000999
2235,432,OFF-AP-10001947,2,4,4043,0.0009893643334157804
2236,432,OFF-AR-10003732,2,2,4043,0.0004946821667078902
2237,432,OFF-PA-10001609,2,3,4043,0.0007420232500618352
2238,432,OFF-PA-10001736,2,6,4043,0.0014840465001236705
2239,432,OFF-PA-10002615,2,4,4043,0.0009893643334157804
2240,432,TEC-AC-10003116,3,3,2257,0.001329198050509526
2241,433,FUR-CH-10003298,1,4,3003,0.001332001332001332
2242,433,OFF-PA-10001838,2,5,4043,0.0012367054167697256
2243,433,TEC-PH-10002890,3,5,2257,0.002215330084182543
2244,434,FUR-FU-10001085,1,3,3003,0.000999000999000999
2245,434,OFF-PA-10000357,2,3,4043,0.0007420232500618352
2246,434,TEC-PH-10000011,3,5,2257,0.002215330084182543
2247,435,OFF-AP-10001242,2,2,4043,0.0004946821667078902
2248,435,OFF-BI-10003707,2,3,4043,0.0007420232500618352
2249,435,TEC-AC-10003038,3,7,2257,0.0031014621178555605
2250,435,TEC-AC-10003289,3,3,2257,0.001329198050509526
2251,435,TEC-MA-10003329,3,3,2257,0.001329198050509526
2252,435,TEC-PH-10003095,3,5,2257,0.002215330084182543
2253,437,FUR-FU-10004622,1,2,3003,0.000666000666000666
2254,437,OFF-AP-10003849,2,2,4043,0.0004946821667078902
2255,437,OFF-AR-10000716,2,2,4043,0.0004946821667078902
2256,437,OFF-BI-10002735,2,3,4043,0.0007420232500618352
2257,437,OFF-BI-10003350,2,2,4043,0.0004946821667078902
2258,437,OFF-BI-10003529,2,4,4043,0.0009893643334157804
2259,437,OFF-FA-10000735,2,2,4043,0.0004946821667078902
2260,437,TEC-CO-10004202,3,2,2257,0.0008861320336730173
2261,437,TEC-PH-10000307,3,1,2257,0.00044306601683650863
2262,438,FUR-BO-10004218,1,5,3003,0.001665001665001665
2263,438,FUR-CH-10003973,1,3,3003,0.000999000999000999
2264,438,FUR-FU-10001037,1,1,3003,0.000333000333000333
2265,438,FUR-FU-10001468,1,4,3003,0.001332001332001332
2266,438,OFF-AP-10004036,2,7,4043,0.0017313875834776156
2267,438,OFF-AR-10002467,2,8,4043,0.001978728666831561
2268,438,OFF-BI-10002072,2,4,4043,0.0009893643334157804
2269,438,OFF-BI-10003650,2,1,4043,0.0002473410833539451
2270,438,OFF-LA-10001569,2,6,4043,0.0014840465001236705
2271,438,OFF-ST-10003816,2,4,4043,0.0009893643334157804
2272,438,TEC-AC-10001767,3,6,2257,0.002658396101019052
2273,438,TEC-PH-10000347,3,5,2257,0.002215330084182543
2274,438,TEC-PH-10002844,3,2,2257,0.0008861320336730173
2275,439,OFF-AR-10004078,2,9,4043,0.002226069750185506
2276,439,OFF-BI-10004209,2,6,4043,0.0014840465001236705
2277,439,OFF-BI-10004965,2,3,4043,0.0007420232500618352
2278,439,OFF-PA-10001019,2,3,4043,0.0007420232500618352
2279,439,OFF-PA-10001526,2,2,4043,0.0004946821667078902
2280,439,TEC-AC-10002550,3,2,2257,0.0008861320336730173
2281,440,OFF-AP-10002651,2,8,4043,0.001978728666831561
2282,440,OFF-AR-10001954,2,3,4043,0.0007420232500618352
2283,440,OFF-PA-10002262,2,4,4043,0.0009893643334157804
2284,440,OFF-ST-10002214,2,2,4043,0.0004946821667078902
2285,440,TEC-AC-10002402,3,6,2257,0.002658396101019052
2286,442,FUR-TA-10002774,1,3,3003,0.000999000999000999
2287,442,OFF-AP-10000179,2,3,4043,0.0007420232500618352
2288,442,OFF-ST-10001505,2,3,4043,0.0007420232500618352
2289,443,OFF-AR-10002804,2,3,4043,0.0007420232500618352
2290,443,OFF-BI-10000773,2,2,4043,0.0004946821667078902
2291,443,OFF-ST-10001476,2,4,4043,0.0009893643334157804
2292,444,FUR-FU-10000087,1,3,3003,0.000999000999000999
2293,444,FUR-FU-10001290,1,2,3003,0.000666000666000666
2294,444,OFF-AP-10004487,2,5,4043,0.0012367054167697256
2295,444,OFF-PA-10003127,2,2,4043,0.0004946821667078902
2296,444,TEC-AC-10002473,3,3,2257,0.001329198050509526
2297,444,TEC-CO-10001943,3,4,2257,0.0017722640673460345
2298,444,TEC-PH-10004531,3,1,2257,0.00044306601683650863
2299,445,OFF-ST-10000419,2,3,4043,0.0007420232500618352
2300,446,FUR-FU-10004973,1,2,3003,0.000666000666000666
2301,446,FUR-TA-10000688,1,4,3003,0.001332001332001332
2302,446,FUR-TA-10002530,1,4,3003,0.001332001332001332
2303,446,FUR-TA-10003954,1,3,3003,0.000999000999000999
2304,446,OFF-AP-10004980,2,2,4043,0.0004946821667078902
2305,446,OFF-BI-10002071,2,3,4043,0.0007420232500618352
2306,446,OFF-PA-10000788,2,6,4043,0.0014840465001236705
2307,446,OFF-PA-10002968,2,3,4043,0.0007420232500618352
2308,446,OFF-ST-10000344,2,1,4043,0.0002473410833539451
2309,446,OFF-SU-10004498,2,1,4043,0.0002473410833539451
2310,446,TEC-AC-10002800,3,4,2257,0.0017722640673460345
2311,446,TEC-PH-10001061,3,3,2257,0.001329198050509526
2312,446,TEC-PH-10001494,3,2,2257,0.0008861320336730173
2313,446,TEC-PH-10003645,3,2,2257,0.0008861320336730173
2314,447,OFF-AP-10002403,2,1,4043,0.0002473410833539451
2315,449,FUR-BO-10001519,1,9,3003,0.002997002997002997
2316,449,FUR-CH-10003968,1,2,3003,0.000666000666000666
2317,449,FUR-FU-10001468,1,7,3003,0.002331002331002331
2318,449,OFF-AP-10002350,2,3,4043,0.0007420232500618352
2319,449,OFF-AR-10004757,2,3,4043,0.0007420232500618352
2320,449,OFF-BI-10001036,2,1,4043,0.0002473410833539451
2321,449,OFF-BI-10004330,2,5,4043,0.0012367054167697256
2322,449,OFF-FA-10001229,2,4,4043,0.0009893643334157804
2323,449,OFF-FA-10003059,2,1,4043,0.0002473410833539451
2324,449,OFF-FA-10004838,2,7,4043,0.0017313875834776156
2325,449,TEC-AC-10004396,3,3,2257,0.001329198050509526
2326,449,TEC-CO-10001766,3,4,2257,0.0017722640673460345
2327,449,TEC-PH-10002033,3,2,2257,0.0008861320336730173
2328,449,TEC-PH-10002115,3,3,2257,0.001329198050509526
2329,450,OFF-AP-10002651,2,5,4043,0.0012367054167697256
2330,450,OFF-AR-10000614,2,3,4043,0.0007420232500618352
2331,450,OFF-AR-10003251,2,2,4043,0.0004946821667078902
2332,450,OFF-BI-10001900,2,13,4043,0.003215434083601286
2333,450,OFF-PA-10001184,2,2,4043,0.0004946821667078902
2334,450,TEC-AC-10003174,3,3,2257,0.001329198050509526
2335,450,TEC-AC-10003198,3,1,2257,0.00044306601683650863
2336,450,TEC-PH-10002310,3,5,2257,0.002215330084182543
2337,451,FUR-CH-10000225,1,1,3003,0.000333000333000333
2338,451,FUR-CH-10003061,1,1,3003,0.000333000333000333
2339,451,FUR-FU-10001706,1,2,3003,0.000666000666000666
2340,451,OFF-AR-10003373,2,3,4043,0.0007420232500618352
2341,451,OFF-AR-10003481,2,3,4043,0.0007420232500618352
2342,451,OFF-BI-10000320,2,1,4043,0.0002473410833539451
2343,451,OFF-BI-10003676,2,2,4043,0.0004946821667078902
2344,451,OFF-BI-10004410,2,6,4043,0.0014840465001236705
2345,451,OFF-LA-10002762,2,6,4043,0.0014840465001236705
2346,451,OFF-LA-10004093,2,3,4043,0.0007420232500618352
2347,451,OFF-PA-10000483,2,2,4043,0.0004946821667078902
2348,451,OFF-PA-10003936,2,3,4043,0.0007420232500618352
2349,451,OFF-ST-10000532,2,3,4043,0.0007420232500618352
2350,451,OFF-ST-10002756,2,7,4043,0.0017313875834776156
2351,451,TEC-AC-10003116,3,6,2257,0.002658396101019052
2352,451,TEC-AC-10003590,3,2,2257,0.0008861320336730173
2353,451,TEC-PH-10001870,3,2,2257,0.0008861320336730173
2354,451,TEC-PH-10003357,3,4,2257,0.0017722640673460345
2355,452,OFF-AP-10002578,2,2,4043,0.0004946821667078902
2356,452,OFF-BI-10003925,2,4,4043,0.0009893643334157804
2357,453,FUR-FU-10002937,1,6,3003,0.001998001998001998
2358,453,OFF-EN-10003296,2,2,4043,0.0004946821667078902
2359,453,OFF-PA-10001166,2,2,4043,0.0004946821667078902
2360,453,OFF-PA-10002377,2,3,4043,0.0007420232500618352
2361,453,TEC-PH-10001557,3,3,2257,0.001329198050509526
2362,454,FUR-CH-10001891,1,2,3003,0.000666000666000666
2363,454,FUR-FU-10003394,1,3,3003,0.000999000999000999
2364,454,OFF-BI-10002215,2,3,4043,0.0007420232500618352
2365,454,TEC-PH-10002103,3,5,2257,0.002215330084182543
2366,455,OFF-AR-10004691,2,3,4043,0.0007420232500618352
2367,455,TEC-PH-10002923,3,3,2257,0.001329198050509526
2368,457,OFF-AR-10001044,2,1,4043,0.0002473410833539451
2369,458,FUR-CH-10003535,1,3,3003,0.000999000999000999
2370,458,OFF-AP-10001205,2,5,4043,0.0012367054167697256
2371,458,OFF-AP-10002311,2,3,4043,0.0007420232500618352
2372,458,OFF-AR-10000658,2,5,4043,0.0012367054167697256
2373,458,OFF-BI-10002071,2,3,4043,0.0007420232500618352
2374,458,OFF-EN-10003862,2,2,4043,0.0004946821667078902
2375,458,OFF-ST-10002574,2,2,4043,0.0004946821667078902
2376,459,FUR-CH-10000513,1,8,3003,0.002664002664002664
2377,459,FUR-CH-10002017,1,3,3003,0.000999000999000999
2378,459,FUR-CH-10004086,1,2,3003,0.000666000666000666
2379,459,FUR-FU-10003708,1,2,3003,0.000666000666000666
2380,459,FUR-TA-10000577,1,1,3003,0.000333000333000333
2381,459,OFF-AR-10000588,2,3,4043,0.0007420232500618352
2382,459,OFF-AR-10004757,2,1,4043,0.0002473410833539451
2383,459,OFF-BI-10001524,2,3,4043,0.0007420232500618352
2384,459,OFF-ST-10004123,2,1,4043,0.0002473410833539451
2385,459,TEC-PH-10003174,3,3,2257,0.001329198050509526
2386,460,FUR-CH-10000309,1,3,3003,0.000999000999000999
2387,460,OFF-AP-10003971,2,5,4043,0.0012367054167697256
2388,460,OFF-AR-10001166,2,3,4043,0.0007420232500618352
2389,460,OFF-SU-10001574,2,2,4043,0.0004946821667078902
2390,460,TEC-MA-10004212,3,8,2257,0.003544528134692069
2391,461,OFF-AP-10000696,2,3,4043,0.0007420232500618352
2392,461,OFF-AP-10003779,2,1,4043,0.0002473410833539451
2393,461,OFF-BI-10000309,2,4,4043,0.0009893643334157804
2394,461,OFF-BI-10003527,2,3,4043,0.0007420232500618352
2395,461,OFF-ST-10003327,2,3,4043,0.0007420232500618352
2396,462,OFF-PA-10001526,2,2,4043,0.0004946821667078902
2397,463,FUR-CH-10001146,1,5,3003,0.001665001665001665
2398,463,FUR-FU-10001025,1,5,3003,0.001665001665001665
2399,463,FUR-FU-10002445,1,1,3003,0.000333000333000333
2400,463,FUR-FU-10002960,1,5,3003,0.001665001665001665
2401,463,OFF-AR-10000658,2,3,4043,0.0007420232500618352
2402,463,OFF-PA-10002689,2,1,4043,0.0002473410833539451
2403,463,TEC-PH-10000347,3,5,2257,0.002215330084182543
2404,463,TEC-PH-10001300,3,10,2257,0.004430660168365086
2405,463,TEC-PH-10001530,3,5,2257,0.002215330084182543
2406,464,FUR-FU-10001095,1,3,3003,0.000999000999000999
2407,464,OFF-AR-10004022,2,6,4043,0.0014840465001236705
2408,464,OFF-BI-10000309,2,1,4043,0.0002473410833539451
2409,464,OFF-ST-10000876,2,3,4043,0.0007420232500618352
2410,464,OFF-SU-10002573,2,2,4043,0.0004946821667078902
2411,464,OFF-SU-10004261,2,3,4043,0.0007420232500618352
2412,464,TEC-PH-10004348,3,3,2257,0.001329198050509526
2413,465,OFF-LA-10000443,2,3,4043,0.0007420232500618352
2414,465,TEC-PH-10001750,3,3,2257,0.001329198050509526
2415,466,FUR-CH-10002965,1,6,3003,0.001998001998001998
2416,466,FUR-FU-10002298,1,6,3003,0.001998001998001998
2417,466,OFF-AP-10003266,2,2,4043,0.0004946821667078902
2418,466,OFF-AP-10003622,2,7,4043,0.0017313875834776156
2419,466,OFF-AR-10001246,2,3,4043,0.0007420232500618352
2420,466,OFF-AR-10001468,2,2,4043,0.0004946821667078902
2421,466,OFF-BI-10001575,2,2,4043,0.0004946821667078902
2422,466,OFF-BI-10002026,2,2,4043,0.0004946821667078902
2423,466,OFF-BI-10004654,2,3,4043,0.0007420232500618352
2424,466,OFF-PA-10002230,2,2,4043,0.0004946821667078902
2425,466,OFF-ST-10000563,2,3,4043,0.0007420232500618352
2426,466,TEC-AC-10000844,3,4,2257,0.0017722640673460345
2427,466,TEC-AC-10001542,3,3,2257,0.001329198050509526
2428,467,FUR-FU-10001940,1,7,3003,0.002331002331002331
2429,467,FUR-FU-10002671,1,2,3003,0.000666000666000666
2430,467,OFF-AR-10001897,2,7,4043,0.0017313875834776156
2431,467,TEC-PH-10002922,3,7,2257,0.0031014621178555605
2432,470,FUR-TA-10001095,1,2,3003,0.000666000666000666
2433,470,OFF-PA-10000213,2,4,4043,0.0009893643334157804
2434,470,OFF-PA-10001952,2,2,4043,0.0004946821667078902
2435,471,FUR-CH-10002647,1,2,3003,0.000666000666000666
2436,471,FUR-FU-10000723,1,3,3003,0.000999000999000999
2437,471,FUR-FU-10001095,1,3,3003,0.000999000999000999
2438,471,FUR-FU-10001852,1,6,3003,0.001998001998001998
2439,471,OFF-AR-10000127,2,2,4043,0.0004946821667078902
2440,471,OFF-BI-10003684,2,2,4043,0.0004946821667078902
2441,471,OFF-PA-10003363,2,3,4043,0.0007420232500618352
2442,471,OFF-PA-10003465,2,2,4043,0.0004946821667078902
2443,471,OFF-SU-10000157,2,3,4043,0.0007420232500618352
2444,471,TEC-CO-10004115,3,7,2257,0.0031014621178555605
2445,471,TEC-PH-10000441,3,3,2257,0.001329198050509526
2446,472,OFF-BI-10000962,2,3,4043,0.0007420232500618352
2447,473,OFF-AP-10002439,2,5,4043,0.0012367054167697256
2448,473,OFF-AR-10004602,2,2,4043,0.0004946821667078902
2449,473,TEC-AC-10002718,3,4,2257,0.0017722640673460345
2450,474,FUR-CH-10004540,1,7,3003,0.002331002331002331
2451,475,FUR-FU-10000175,1,4,3003,0.001332001332001332
2452,475,OFF-BI-10002949,2,3,4043,0.0007420232500618352
2453,475,OFF-PA-10001954,2,7,4043,0.0017313875834776156
2454,475,OFF-PA-10003893,2,3,4043,0.0007420232500618352
2455,475,OFF-PA-10004239,2,6,4043,0.0014840465001236705
2456,475,OFF-ST-10004258,2,3,4043,0.0007420232500618352
2457,475,TEC-PH-10000441,3,2,2257,0.0008861320336730173
2458,475,TEC-PH-10001336,3,6,2257,0.002658396101019052
2459,476,OFF-FA-10002280,2,4,4043,0.0009893643334157804
2460,476,TEC-PH-10004447,3,2,2257,0.0008861320336730173
2461,477,FUR-BO-10004015,1,5,3003,0.001665001665001665
2462,477,FUR-CH-10003833,1,2,3003,0.000666000666000666
2463,477,FUR-CH-10004495,1,3,3003,0.000999000999000999
2464,477,FUR-FU-10001979,1,3,3003,0.000999000999000999
2465,477,OFF-AR-10001118,2,1,4043,0.0002473410833539451
